1000	6.5500149503e-05
2000	1.4470005408e-04
3000	2.3839995265e-04
4000	2.8989999555e-04
5000	3.9789988659e-04
6000	4.9140001647e-04
7000	5.7839998044e-04
8000	6.3700019382e-04
9000	7.7789998613e-04
10000	8.6149992421e-04
11000	7.6000019908e-04
12000	7.9119997099e-04
13000	9.0900016949e-04
14000	9.9430000409e-04
15000	1.0164999403e-03
16000	1.1124999728e-03
17000	1.5108999796e-03
18000	2.3878999054e-03
19000	1.6409999225e-03
20000	1.7956998199e-03
21000	1.8893999513e-03
22000	1.5799999237e-03
23000	2.0659000147e-03
24000	1.8122999463e-03
25000	2.0008999854e-03
26000	1.8434000667e-03
27000	2.2707998287e-03
28000	3.6219998728e-03
29000	3.3172999974e-03
30000	2.9195998795e-03
31000	2.5404000189e-03
32000	2.4176000152e-03
33000	2.3948000744e-03
34000	2.9052000027e-03
35000	2.6017001364e-03
36000	3.5881998483e-03
37000	4.2942001019e-03
38000	3.7303999998e-03
39000	3.7654999178e-03
40000	3.8902999368e-03
41000	3.1309998594e-03
42000	4.9815999810e-03
43000	4.4915999752e-03
44000	4.0740000550e-03
45000	4.0643000975e-03
46000	3.7877999712e-03
47000	5.1761998329e-03
48000	4.4627999887e-03
49000	4.0850001387e-03
50000	4.0273000486e-03
51000	4.4201000128e-03
52000	4.3405999895e-03
53000	5.4430998862e-03
54000	5.2618999034e-03
55000	4.7364002094e-03
56000	4.7356998548e-03
57000	5.7714998256e-03
58000	5.0177001394e-03
59000	4.5366000850e-03
60000	4.5851001050e-03
61000	5.0727999769e-03
62000	5.2354000509e-03
63000	5.0708998460e-03
64000	4.9557997845e-03
65000	5.5142000783e-03
66000	6.5501998179e-03
67000	6.9933000486e-03
68000	6.6964998841e-03
69000	6.0751000419e-03
70000	8.7249998469e-03
71000	7.1952999569e-03
72000	8.1676000264e-03
73000	7.1689002216e-03
74000	6.7125000060e-03
75000	6.2927000690e-03
76000	7.9401000403e-03
77000	6.2864001375e-03
78000	6.1241001822e-03
79000	7.3925000615e-03
80000	6.6561999265e-03
81000	6.3843000680e-03
82000	7.8660000581e-03
83000	6.7747000139e-03
84000	6.7836001981e-03
85000	7.4815000407e-03
86000	9.8306001164e-03
87000	7.7043999918e-03
88000	9.3781000469e-03
89000	9.6688000485e-03
90000	8.9521999471e-03
91000	9.8116998561e-03
92000	8.4325000644e-03
93000	9.8187001422e-03
94000	8.9129998814e-03
95000	8.2954000682e-03
96000	8.9393998496e-03
97000	8.2259001210e-03
98000	9.4209001400e-03
99000	8.7832000572e-03
100000	8.7325000204e-03
101000	9.7511999775e-03
102000	9.0211001225e-03
103000	9.4445000868e-03
104000	1.0112100048e-02
105000	9.6313001122e-03
106000	1.1074899929e-02
107000	9.1162000317e-03
108000	1.1298999889e-02
109000	9.5227002166e-03
110000	1.0949300136e-02
111000	1.0346600087e-02
112000	1.0637999978e-02
113000	1.1206700001e-02
114000	1.0162200080e-02
115000	1.2754000025e-02
116000	1.0427800007e-02
117000	1.0712099960e-02
118000	1.1285400018e-02
119000	1.0690500028e-02
120000	1.1685900157e-02
121000	1.4720899984e-02
122000	1.3731099898e-02
123000	1.3866699999e-02
124000	1.2324800016e-02
125000	1.1631699977e-02
126000	1.4251800021e-02
127000	1.1121599935e-02
128000	1.3267199975e-02
129000	1.3116199989e-02
130000	1.3342299964e-02
131000	1.2071399949e-02
132000	1.4505400090e-02
133000	1.2599200010e-02
134000	1.1362399906e-02
135000	1.2871999992e-02
136000	1.1739399983e-02
137000	1.3512700098e-02
138000	1.1722899973e-02
139000	1.3009299990e-02
140000	1.1944199912e-02
141000	1.4274399960e-02
142000	1.4052999904e-02
143000	1.4178899815e-02
144000	1.3871499803e-02
145000	1.2672999874e-02
146000	1.3045400148e-02
147000	1.3691199943e-02
148000	1.4897800051e-02
149000	1.8489199923e-02
150000	1.5926700085e-02
151000	1.8709100084e-02
152000	1.8320699921e-02
153000	1.5547800111e-02
154000	1.6794000054e-02
155000	1.3530099997e-02
156000	1.7998900032e-02
157000	1.5809699893e-02
158000	1.2937499909e-02
159000	1.5642000129e-02
160000	1.7399900127e-02
161000	1.7271799967e-02
162000	1.6479299869e-02
163000	1.6977099935e-02
164000	1.6436100006e-02
165000	1.7704499885e-02
166000	1.5873899916e-02
167000	1.6534700058e-02
168000	1.7871099990e-02
169000	1.8691199832e-02
170000	1.7698100070e-02
171000	1.6140000196e-02
172000	1.6699099913e-02
173000	1.7040599836e-02
174000	1.7068699934e-02
175000	1.7384399893e-02
176000	1.7766400008e-02
177000	1.9599300111e-02
178000	1.6446199967e-02
179000	1.8801699858e-02
180000	1.7069600057e-02
181000	1.6555400100e-02
182000	1.8117700005e-02
183000	1.8360699993e-02
184000	1.8737099832e-02
185000	1.9774299813e-02
186000	1.7018600134e-02
187000	1.7713000067e-02
188000	1.7951900139e-02
189000	1.7110500019e-02
190000	1.6994799953e-02
191000	1.8432500074e-02
192000	2.0449999953e-02
193000	2.0849500084e-02
194000	1.7929900205e-02
195000	1.7894600052e-02
196000	2.1505600074e-02
197000	2.0950100152e-02
198000	1.9391499925e-02
199000	1.9391800044e-02
200000	2.2646200145e-02
201000	1.8027799902e-02
202000	1.8293400062e-02
203000	2.1050800104e-02
